longitude,latitude,altitude,time,tau_cirrus,tau_contrail,rf_sw,rf_lw,width,depth,segment_length,n_ice_per_m,r_ice_vol,location,RHi_era5,flight_level,month,seasonal_factor,RHi_pred,hour,rf_total
13.748,46.93,38839.0,2024-11-10 18:20:00,0.0,0.1012,0.0,2.824,494.0,119.0,3604.0,4808000000000.0,1.329e-06,Venice_Italy,1.009889836850521,388.39,11,1,1.10404966896598,18,2.824
13.789,46.947,38842.0,2024-11-10 18:20:00,0.0,0.2313,0.0,6.909,320.0,111.0,3592.0,5150000000000.0,1.464e-06,Venice_Italy,1.0943320876063056,388.42,11,1,1.1045032306719629,18,6.909
13.829,46.965,38842.0,2024-11-10 18:20:00,0.0,0.7471,0.0,21.746,124.0,101.0,0.0,5859000000000.0,1.527e-06,Venice_Italy,1.089400523102948,388.42,11,1,1.1045032306719629,18,21.746
13.782,46.989,38839.0,2024-11-10 18:30:00,0.0,0.0388,0.0,0.849,618.0,129.0,3575.0,5194000000000.0,1.011e-06,Venice_Italy,1.0997141136283701,388.39,11,1,1.10404966896598,18,0.849
13.822,47.006,38839.0,2024-11-10 18:30:00,0.0,0.0736,0.0,1.963,559.0,121.0,3583.0,4765000000000.0,1.268e-06,Venice_Italy,1.0524289141995289,388.39,11,1,1.10404966896598,18,1.963
13.862,47.023,38842.0,2024-11-10 18:30:00,0.0,0.1824,0.0,5.334,376.0,112.0,3573.0,5100000000000.0,1.43e-06,Venice_Italy,1.096933462846096,388.42,11,1,1.1045032306719629,18,5.334
13.901,47.041,38842.0,2024-11-10 18:30:00,0.0,0.5863,0.0,17.073,151.0,103.0,0.0,5775000000000.0,1.504e-06,Venice_Italy,1.019739306277126,388.42,11,1,1.1045032306719629,18,17.073
13.857,47.064,38839.0,2024-11-10 18:40:00,0.0,0.0363,0.0,0.699,652.0,131.0,3548.0,5319000000000.0,8.81e-07,Venice_Italy,1.1075005769543387,388.39,11,1,1.10404966896598,18,0.699
13.897,47.082,38839.0,2024-11-10 18:40:00,0.0,0.049,0.0,1.23,640.0,123.0,3567.0,4704000000000.0,1.186e-06,Venice_Italy,1.1710555484240606,388.39,11,1,1.10404966896598,18,1.23
13.936,47.1,38839.0,2024-11-10 18:40:00,0.0,0.1388,0.0,3.954,442.0,114.0,3558.0,5034000000000.0,1.388e-06,Venice_Italy,1.1912060981135808,388.39,11,1,1.10404966896598,18,3.954
13.974,47.118,38842.0,2024-11-10 18:40:00,0.0,0.4754,0.0,13.767,177.0,105.0,0.0,5683000000000.0,1.482e-06,Venice_Italy,1.1053206925897299,388.42,11,1,1.1045032306719629,18,13.767
13.932,47.139,38835.0,2024-11-10 18:50:00,0.0,0.0305,0.0,0.461,693.0,132.0,3526.0,5414000000000.0,6.82e-07,Venice_Italy,1.1307403599826378,388.35,11,1,1.0982989588085228,18,0.461
13.971,47.157,38839.0,2024-11-10 18:50:00,0.0,0.0325,0.0,0.747,728.0,124.0,3552.0,4636000000000.0,1.081e-06,Venice_Italy,1.0545069632225907,388.39,11,1,1.10404966896598,18,0.747
14.009,47.176,38839.0,2024-11-10 18:50:00,0.0,0.1056,0.0,2.915,510.0,116.0,3546.0,4964000000000.0,1.343e-06,Venice_Italy,1.0231068797286516,388.39,11,1,1.10404966896598,18,2.915
14.047,47.194,38842.0,2024-11-10 18:50:00,0.0,0.268,0.0,7.91,297.0,107.0,3547.0,5323000000000.0,1.486e-06,Venice_Italy,1.0930682830245055,388.42,11,1,1.1045032306719629,18,7.91
14.085,47.213,38842.0,2024-11-10 18:50:00,0.0,1.4435,0.0,38.965,70.0,97.0,0.0,6022000000000.0,1.575e-06,Venice_Italy,1.0271850018023077,388.42,11,1,1.1045032306719629,18,38.965
14.045,47.233,38835.0,2024-11-10 19:00:00,0.0,0.0293,0.0,0.605,771.0,126.0,3541.0,5011000000000.0,9.69e-07,Venice_Italy,1.0912400884593794,388.35,11,1,1.0982989588085228,19,0.605
14.083,47.251,38839.0,2024-11-10 19:00:00,0.0,0.0802,0.0,2.137,575.0,118.0,3544.0,4881000000000.0,1.296e-06,Venice_Italy,0.993247736191328,388.39,11,1,1.10404966896598,19,2.137
14.121,47.27,38842.0,2024-11-10 19:00:00,0.0,0.2127,0.0,6.195,352.0,109.0,3543.0,5240000000000.0,1.46e-06,Venice_Italy,0.9811218233104728,388.42,11,1,1.1045032306719629,19,6.195
14.158,47.289,38842.0,2024-11-10 19:00:00,0.0,0.8516,0.0,24.144,113.0,99.0,0.0,5924000000000.0,1.544e-06,Venice_Italy,1.0906286219150854,388.42,11,1,1.1045032306719629,19,24.144
14.119,47.308,38835.0,2024-11-10 19:10:00,0.0,0.0288,0.0,0.518,795.0,128.0,3530.0,5161000000000.0,8.32e-07,Venice_Italy,1.0363825773388642,388.35,11,1,1.0982989588085228,19,0.518
14.157,47.327,38839.0,2024-11-10 19:10:00,0.0,0.0551,0.0,1.397,649.0,120.0,3541.0,4799000000000.0,1.221e-06,Venice_Italy,1.0956580515940775,388.39,11,1,1.10404966896598,19,1.397
14.194,47.346,38839.0,2024-11-10 19:10:00,0.0,0.1654,0.0,4.74,413.0,111.0,3545.0,5147000000000.0,1.425e-06,Venice_Italy,1.0344418148021366,388.39,11,1,1.10404966896598,19,4.74
14.231,47.366,38842.0,2024-11-10 19:10:00,0.0,0.6314,0.0,18.096,144.0,101.0,0.0,5827000000000.0,1.517e-06,Venice_Italy,1.134068756421798,388.42,11,1,1.1045032306719629,19,18.096
14.193,47.384,38832.0,2024-11-10 19:20:00,0.0,0.0212,0.0,0.285,827.0,129.0,3523.0,5295000000000.0,6.1e-07,Venice_Italy,1.0577991813530718,388.32,11,1,1.101070477255157,19,0.285
14.23,47.403,38835.0,2024-11-10 19:20:00,0.0,0.0367,0.0,0.868,727.0,121.0,3543.0,4715000000000.0,1.127e-06,Venice_Italy,1.1486277260655715,388.35,11,1,1.0982989588085228,19,0.868
14.267,47.422,38839.0,2024-11-10 19:20:00,0.0,0.1276,0.0,3.579,477.0,112.0,3548.0,5055000000000.0,1.383e-06,Venice_Italy,1.0974845080172866,388.39,11,1,1.10404966896598,19,3.579
14.304,47.442,38842.0,2024-11-10 19:20:00,0.0,0.5053,0.0,14.492,171.0,102.0,0.0,5730000000000.0,1.492e-06,Venice_Italy,1.0436964933906907,388.42,11,1,1.1045032306719629,19,14.492
14.347,47.498,36798.0,2024-11-10 19:30:00,0.0,0.194,0.0,5.081,232.0,121.0,3256.0,3770000000000.0,1.379e-06,Venice_Italy,1.1590354720168268,367.98,11,1,1.1120257368206252,19,5.081
14.379,47.517,34744.0,2024-11-10 19:30:00,0.0,0.1538,0.0,2.738,125.0,110.0,0.0,4265000000000.0,9.73e-07,Venice_Italy,1.1271399503202204,347.44,11,1,1.1041422729613541,19,2.738
2.476,48.941,31732.0,2024-11-10 15:30:00,0.0008,1.1847,-12.078,28.507,100.0,133.0,4740.0,7316000000000.0,1.545e-06,Paris_France,1.0469233578531352,317.32,11,1,1.0889730816566874,15,16.429000000000002
2.492,48.893,31729.0,2024-11-10 15:40:00,0.0006,0.4039,-10.104,10.503,264.0,175.0,4891.0,6699000000000.0,1.529e-06,Paris_France,1.0698580504204145,317.29,11,1,1.0892311355396678,15,0.3990000000000009
2.509,48.844,31722.0,2024-11-10 15:50:00,0.0004,0.2149,-9.478,5.514,430.0,210.0,5054.0,6347000000000.0,1.472e-06,Paris_France,1.0528030568266258,317.22,11,1,1.088461170755676,15,-3.9639999999999995
2.524,48.796,31713.0,2024-11-10 16:00:00,0.0002,0.1186,-11.783,2.905,613.0,239.0,5229.0,6061000000000.0,1.381e-06,Paris_France,1.0760582067084095,317.13,11,1,1.0888896746924361,16,-8.878
2.538,48.748,31703.0,2024-11-10 16:10:00,0.0,0.0355,0.0,0.699,818.0,266.0,5420.0,5800000000000.0,1.072e-06,Paris_France,1.0604778084302862,317.03,11,1,1.089106665594713,16,0.699
2.495,48.981,32205.0,2024-11-10 15:30:00,0.0006,1.3118,-12.61,28.423,98.0,115.0,0.0,12490000000000.0,1.324e-06,Paris_France,1.1483387588912843,322.05,11,1,1.1020155592664571,15,15.812999999999999
2.513,48.934,32201.0,2024-11-10 15:40:00,0.0004,0.6332,-11.313,15.475,219.0,161.0,5032.0,10572000000000.0,1.418e-06,Paris_France,1.0738049838579227,322.01,11,1,1.100711054187674,15,4.161999999999999
2.53,48.888,32195.0,2024-11-10 15:50:00,0.0003,0.3909,-11.153,10.089,356.0,197.0,5425.0,9536000000000.0,1.473e-06,Paris_France,1.1174085906951772,321.95,11,1,1.099786311490653,15,-1.064
2.546,48.841,32182.0,2024-11-10 16:00:00,0.0001,0.2706,-14.02,7.218,502.0,227.0,5823.0,8741000000000.0,1.513e-06,Paris_France,1.0972024059438,321.82,11,1,1.098890391973837,16,-6.802
2.561,48.794,32169.0,2024-11-10 16:10:00,0.0001,0.1823,0.0,4.833,665.0,254.0,6227.0,8081000000000.0,1.489e-06,Paris_France,1.0859295517062233,321.69,11,1,1.0980567274486903,16,4.833
2.576,48.748,32156.0,2024-11-10 16:20:00,0.0,0.0936,0.0,2.255,823.0,278.0,6622.0,7538000000000.0,1.322e-06,Paris_France,1.0677019715410017,321.56,11,1,1.0980567274486903,16,2.255
2.535,48.977,32677.0,2024-11-10 15:40:00,0.0002,0.5448,-11.575,14.635,219.0,142.0,4781.0,7505000000000.0,1.531e-06,Paris_France,1.127609810055393,326.77,11,1,1.1021809263268598,15,3.0600000000000005
2.554,48.934,32667.0,2024-11-10 15:50:00,0.0002,0.2675,-11.035,7.402,399.0,176.0,5158.0,6690000000000.0,1.533e-06,Paris_France,1.0370547694793362,326.67,11,1,1.0966415195257475,15,-3.633
2.574,48.89,32657.0,2024-11-10 16:00:00,0.0001,0.1628,-14.232,4.428,561.0,206.0,5541.0,6126000000000.0,1.486e-06,Paris_France,1.0877684488990638,326.57,11,1,1.0942223564563656,16,-9.803999999999998
2.592,48.847,32644.0,2024-11-10 16:10:00,0.0001,0.0754,0.0,1.841,720.0,231.0,5933.0,5661000000000.0,1.301e-06,Paris_France,1.0095743963849229,326.44,11,1,1.0912003806322577,16,1.841
2.555,49.018,33150.0,2024-11-10 15:40:00,0.0,0.5481,-12.006,14.217,196.0,127.0,4537.0,8036000000000.0,1.428e-06,Paris_France,1.0790794239662875,331.5,11,1,1.0989473477464724,15,2.2110000000000003
2.578,48.977,33143.0,2024-11-10 15:50:00,0.0,0.1602,-9.969,3.919,392.0,163.0,4919.0,7090000000000.0,1.276e-06,Paris_France,1.0987787040105332,331.43,11,1,1.0989473477464724,15,-6.049999999999999
2.6,48.937,33130.0,2024-11-10 16:00:00,0.0,0.0504,-10.321,0.877,572.0,192.0,5301.0,6474000000000.0,8.67e-07,Paris_France,1.0907148724417357,331.3,11,1,1.0986191289943192,16,-9.443999999999999
2.576,49.057,33629.0,2024-11-10 15:40:00,0.0,0.6843,-12.656,17.924,172.0,111.0,4311.0,8568000000000.0,1.441e-06,Paris_France,1.1061883165458737,336.29,11,1,1.1082227262006727,15,5.267999999999999
2.604,49.018,33619.0,2024-11-10 15:50:00,0.0,0.121,-9.197,3.165,671.0,144.0,4667.0,7465000000000.0,1.344e-06,Paris_France,1.0338781431287685,336.19,11,1,1.0958660210613471,15,-6.031999999999999
2.632,48.979,33606.0,2024-11-10 16:00:00,0.0,0.0272,-7.48,0.559,1164.0,171.0,5028.0,6813000000000.0,1.018e-06,Paris_France,1.028232217308615,336.06,11,1,1.0969042795090977,16,-6.921
2.592,49.094,34104.0,2024-11-10 15:40:00,0.0,1.581,-13.436,36.328,77.0,99.0,0.0,11245000000000.0,1.341e-06,Paris_France,1.126570638463433,341.04,11,1,1.1052770583847906,15,22.892000000000003
2.627,49.057,34094.0,2024-11-10 15:50:00,0.0,0.1959,-11.456,5.34,507.0,132.0,4206.0,7985000000000.0,1.396e-06,Paris_France,1.1226902194470019,340.94,11,1,1.1074651825767043,15,-6.116
2.661,49.02,34078.0,2024-11-10 16:00:00,0.0,0.0336,-9.074,0.761,1263.0,159.0,4250.0,7728000000000.0,1.115e-06,Paris_France,1.165289032521176,340.78,11,1,1.1089497214101331,16,-8.313
2.645,49.093,34570.0,2024-11-10 15:50:00,0.0,0.2129,-12.05,5.865,430.0,119.0,4164.0,7310000000000.0,1.399e-06,Paris_France,1.0748098005210664,345.7,11,1,1.1014427946735608,15,-6.1850000000000005
2.685,49.055,34554.0,2024-11-10 16:00:00,0.0,0.0263,-7.645,0.471,1214.0,143.0,4122.0,7181000000000.0,8.48e-07,Paris_France,1.1365883746365637,345.54,11,1,1.1022488906149361,16,-7.1739999999999995
2.66,49.129,35046.0,2024-11-10 15:50:00,0.0,0.3104,-13.331,8.497,289.0,108.0,4184.0,7308000000000.0,1.39e-06,Paris_France,1.1192958157132809,350.46,11,1,1.100465505986056,15,-4.834
2.671,49.166,35525.0,2024-11-10 15:50:00,0.0,0.8518,-14.605,20.824,100.0,98.0,0.0,9195000000000.0,1.29e-06,Paris_France,1.0617623783835044,355.25,11,1,1.0709603430468952,15,6.219000000000001
2.715,49.124,35512.0,2024-11-10 16:00:00,0.0,0.0816,-13.642,1.347,401.0,123.0,4016.0,7561000000000.0,7.69e-07,Paris_France,1.069274410079803,355.12,11,1,1.0904233550987714,16,-12.295
2.725,49.159,35991.0,2024-11-10 16:00:00,0.0,0.0832,-13.56,1.18,254.0,115.0,4340.0,5735000000000.0,6.51e-07,Paris_France,1.1646494909907767,359.91,11,1,1.1049357603077643,16,-12.38
2.735,49.198,36470.0,2024-11-10 16:00:00,0.0,0.1256,-14.65,2.173,195.0,107.0,4505.0,5545000000000.0,8.08e-07,Paris_France,1.1656297505364466,364.7,11,1,1.0883008469316098,16,-12.477
2.747,49.238,36946.0,2024-11-10 16:00:00,0.0,0.2239,-15.199,3.652,143.0,100.0,0.0,7458000000000.0,7.6e-07,Paris_France,0.9691326671561074,369.46,11,1,1.084075370059878,16,-11.547
2.824,49.31,38366.0,2024-11-10 16:10:00,0.0,0.96,0.0,22.414,48.0,102.0,0.0,6040000000000.0,1.231e-06,Paris_France,1.148672772560056,383.66,11,1,1.1079811916742537,16,22.414
2.98,49.454,38839.0,2024-11-10 16:30:00,0.0,0.006,0.0,0.031,106.0,104.0,4638.0,3769000000000.0,2.29e-07,Paris_France,1.1284929337069756,388.39,11,1,1.10404966896598,16,0.031
2.995,49.494,38842.0,2024-11-10 16:30:00,0.0,0.6656,0.0,15.274,54.0,97.0,0.0,5434000000000.0,1.18e-06,Paris_France,1.1210196117786668,388.42,11,1,1.1045032306719629,16,15.274
3.072,49.567,38842.0,2024-11-10 16:40:00,0.0,0.3027,0.0,5.221,78.0,98.0,0.0,5345000000000.0,8.27e-07,Paris_France,1.1683164797573322,388.42,11,1,1.1045032306719629,16,5.221
3.32,49.824,38845.0,2024-11-10 17:10:00,0.0,1.8612,0.0,42.219,33.0,94.0,0.0,5300000000000.0,1.365e-06,Paris_France,1.0810261568274158,388.45,11,1,1.1073165097719688,17,42.219
3.398,49.896,38845.0,2024-11-10 17:20:00,0.0,0.3223,0.0,6.161,73.0,96.0,0.0,5238000000000.0,9.39e-07,Paris_France,1.1348449774956433,388.45,11,1,1.1073165097719688,17,6.161
3.723,50.225,38848.0,2024-11-10 18:00:00,0.0,0.8469,0.0,18.995,49.0,93.0,0.0,5203000000000.0,1.239e-06,Paris_France,1.1168426411637034,388.48,11,1,1.1428580762816654,18,18.995
3.801,50.297,38848.0,2024-11-10 18:10:00,0.0,0.1346,0.0,1.433,87.0,94.0,0.0,5068000000000.0,5.15e-07,Paris_France,1.2098494939926123,388.48,11,1,1.1428580762816654,18,1.433
4.125,50.626,38852.0,2024-11-10 18:50:00,0.0,0.3654,0.0,7.383,64.0,90.0,0.0,4640000000000.0,1.076e-06,Paris_France,1.0486051903045257,388.52,11,1,1.0962022518059609,18,7.383
4.431,50.88,36791.0,2024-11-10 19:30:00,0.0,0.7084,0.0,17.701,38.0,107.0,4461.0,1974000000000.0,1.436e-06,Paris_France,1.0932798981557075,367.91,11,1,1.1040777454200636,19,17.701
-3.459,40.596,33625.0,2024-11-10 15:40:00,0.0,0.136,-7.828,1.647,125.0,106.0,6197.0,4479000000000.0,6.67e-07,Madrid_Spain,1.1855393218685133,336.25,11,1,1.1128509326719018,15,-6.181
-3.462,40.651,34111.0,2024-11-10 15:40:00,0.0,0.5382,-20.625,9.404,73.0,95.0,0.0,8380000000000.0,1.024e-06,Madrid_Spain,1.112329249812899,341.11,11,1,1.0996387732874209,15,-11.221
-2.736,41.384,38848.0,2024-11-10 17:10:00,0.0,0.9721,0.0,21.588,37.0,92.0,0.0,3975000000000.0,1.281e-06,Madrid_Spain,1.1436029160566907,388.48,11,1,1.1428580762816654,17,21.588
-2.334,41.784,38855.0,2024-11-10 18:00:00,0.0,0.295,0.0,5.062,58.0,90.0,0.0,3825000000000.0,9.65e-07,Madrid_Spain,1.1444799876718599,388.55,11,1,1.1186008163242247,18,5.062
-1.933,42.185,38858.0,2024-11-10 18:50:00,0.0,0.2866,0.0,4.582,70.0,86.0,0.0,4512000000000.0,8.39e-07,Madrid_Spain,1.115342574480778,388.58,11,1,1.117322827602317,18,4.582
-1.623,42.471,32690.0,2024-11-10 19:40:00,0.0006,0.047,0.0,0.858,209.0,137.0,0.0,2201000000000.0,9.47e-07,Madrid_Spain,1.1160328641242265,326.9,11,1,1.1015158343241496,19,0.858
12.733,42.142,34104.0,2024-11-10 15:40:00,0.0,0.7003,-16.815,15.575,73.0,100.0,0.0,10624000000000.0,1.044e-06,Rome_Italy,1.1469129029463985,341.04,11,1,1.1052770583847906,15,-1.240000000000002
12.757,42.2,35056.0,2024-11-10 15:50:00,0.0,0.4189,0.0,10.637,103.0,117.0,4346.0,7394000000000.0,1.138e-06,Rome_Italy,1.0513885076764489,350.56,11,1,1.0998945079603326,15,10.637
12.803,42.219,35525.0,2024-11-10 15:50:00,0.0,0.7019,0.0,18.155,85.0,102.0,0.0,9097000000000.0,1.18e-06,Rome_Italy,1.0089173117420978,355.25,11,1,1.0709603430468952,15,18.155
12.877,42.294,36946.0,2024-11-10 16:00:00,0.0,0.171,0.0,3.641,192.0,102.0,0.0,7398000000000.0,8.68e-07,Rome_Italy,1.0138982808455055,369.46,11,1,1.084075370059878,16,3.641
13.134,42.543,38842.0,2024-11-10 16:30:00,0.0,0.4429,0.0,12.579,105.0,97.0,0.0,5975000000000.0,1.236e-06,Rome_Italy,1.1689456736406465,388.42,11,1,1.1045032306719629,16,12.579
13.206,42.618,38842.0,2024-11-10 16:40:00,0.0,0.2216,0.0,5.82,143.0,99.0,0.0,5853000000000.0,1.11e-06,Rome_Italy,1.1859114915233264,388.42,11,1,1.1045032306719629,16,5.82
13.277,42.694,38845.0,2024-11-10 16:50:00,0.0,0.1608,0.0,3.964,168.0,100.0,0.0,5733000000000.0,1.031e-06,Rome_Italy,1.2003634533202427,388.45,11,1,1.1073165097719688,16,3.964
13.347,42.769,38845.0,2024-11-10 17:00:00,0.0,0.1336,0.0,3.126,189.0,102.0,0.0,5611000000000.0,9.69e-07,Rome_Italy,1.070240194321848,388.45,11,1,1.1073165097719688,17,3.126
13.418,42.845,38845.0,2024-11-10 17:10:00,0.0,0.1434,0.0,4.239,239.0,103.0,4667.0,4081000000000.0,1.258e-06,Rome_Italy,1.1336466604733777,388.45,11,1,1.1073165097719688,17,4.239
13.463,42.87,38845.0,2024-11-10 17:10:00,0.0,2.1879,0.0,59.458,39.0,95.0,0.0,5871000000000.0,1.472e-06,Rome_Italy,1.1246160768477649,388.45,11,1,1.1073165097719688,17,59.458
13.487,42.92,38845.0,2024-11-10 17:20:00,0.0,0.1329,0.0,3.94,246.0,105.0,4731.0,3947000000000.0,1.254e-06,Rome_Italy,1.103582450994221,388.45,11,1,1.1073165097719688,17,3.94
13.534,42.945,38845.0,2024-11-10 17:20:00,0.0,0.6895,0.0,20.829,95.0,96.0,0.0,5744000000000.0,1.36e-06,Rome_Italy,1.1012675416425532,388.45,11,1,1.1073165097719688,17,20.829
13.51,42.97,38842.0,2024-11-10 17:30:00,0.0,0.0257,0.0,0.365,391.0,114.0,4749.0,3642000000000.0,5.55e-07,Rome_Italy,1.0140656462738555,388.42,11,1,1.1045032306719629,17,0.365
13.557,42.995,38842.0,2024-11-10 17:30:00,0.0,0.1549,0.0,4.777,232.0,106.0,4800.0,3824000000000.0,1.295e-06,Rome_Italy,1.0456147711015,388.42,11,1,1.1045032306719629,17,4.777
13.605,43.021,38845.0,2024-11-10 17:30:00,0.0,0.4844,0.0,14.801,117.0,98.0,0.0,5625000000000.0,1.317e-06,Rome_Italy,1.1513979892768647,388.45,11,1,1.1073165097719688,17,14.801
13.579,43.044,38835.0,2024-11-10 17:40:00,0.0,0.0478,0.0,1.136,332.0,116.0,4820.0,3554000000000.0,9.47e-07,Rome_Italy,1.0754943425997658,388.35,11,1,1.0982989588085228,17,1.136
13.627,43.069,38839.0,2024-11-10 17:40:00,0.0,0.207,0.0,6.755,206.0,108.0,4863.0,3723000000000.0,1.363e-06,Rome_Italy,1.2003107130549973,388.39,11,1,1.10404966896598,17,6.755
13.675,43.096,38842.0,2024-11-10 17:40:00,0.0,0.4461,0.0,13.888,123.0,100.0,0.0,5524000000000.0,1.312e-06,Rome_Italy,1.0947039696267515,388.42,11,1,1.1045032306719629,17,13.888
13.648,43.117,38829.0,2024-11-10 17:50:00,0.0,0.0849,0.0,2.495,270.0,118.0,4880.0,3490000000000.0,1.18e-06,Rome_Italy,1.165483557384214,388.29,11,1,1.1164320195738744,17,2.495
13.697,43.144,38832.0,2024-11-10 17:50:00,0.0,0.2918,0.0,10.084,172.0,110.0,4918.0,3643000000000.0,1.443e-06,Rome_Italy,1.021963149931992,388.32,11,1,1.101070477255157,17,10.084
13.745,43.17,38839.0,2024-11-10 17:50:00,0.0,0.4957,0.0,15.86,116.0,102.0,0.0,5443000000000.0,1.335e-06,Rome_Italy,1.1117875100798567,388.39,11,1,1.10404966896598,17,15.86
13.719,43.191,38822.0,2024-11-10 18:00:00,0.0,0.1801,0.0,6.013,214.0,120.0,4932.0,3441000000000.0,1.354e-06,Rome_Italy,1.0860442928113287,388.22,11,1,1.1104734840304682,18,6.013
13.767,43.218,38829.0,2024-11-10 18:00:00,0.0,0.3956,0.0,14.35,143.0,113.0,4948.0,3592000000000.0,1.52e-06,Rome_Italy,1.1310857887201653,388.29,11,1,1.1164320195738744,18,14.35
13.816,43.245,38835.0,2024-11-10 18:00:00,0.0,0.7789,0.0,28.672,83.0,104.0,4951.0,3757000000000.0,1.622e-06,Rome_Italy,1.0902234653716978,388.35,11,1,1.0982989588085228,18,28.672
13.742,43.238,38809.0,2024-11-10 18:10:00,0.0,0.0341,0.0,0.528,305.0,130.0,4901.0,3564000000000.0,5.71e-07,Rome_Italy,1.0560242903416643,388.09,11,1,1.0812730839675053,18,0.528
13.864,43.272,38845.0,2024-11-10 18:00:00,0.0,2.4464,0.0,71.254,35.0,95.0,0.0,5626000000000.0,1.498e-06,Rome_Italy,1.0685035708685295,388.45,11,1,1.1073165097719688,18,71.254
13.79,43.264,38816.0,2024-11-10 18:10:00,0.0,0.2776,0.0,9.736,174.0,123.0,4956.0,3615000000000.0,1.427e-06,Rome_Italy,1.0816434869622915,388.16,11,1,1.1074651064905603,18,9.736
13.839,43.291,38825.0,2024-11-10 18:10:00,0.0,0.5183,0.0,19.403,115.0,115.0,4961.0,3556000000000.0,1.581e-06,Rome_Italy,0.9926645914597645,388.25,11,1,1.1069327931926294,18,19.403
13.887,43.319,38835.0,2024-11-10 18:10:00,0.0,0.9178,0.0,34.135,71.0,107.0,4960.0,3711000000000.0,1.65e-06,Rome_Italy,1.123634691733828,388.35,11,1,1.0982989588085228,18,34.135
13.815,43.31,38806.0,2024-11-10 18:20:00,0.0,0.0825,0.0,2.405,238.0,132.0,4916.0,3531000000000.0,1.12e-06,Rome_Italy,1.087850609454982,388.06,11,1,1.0754901381819948,18,2.405
13.935,43.347,38842.0,2024-11-10 18:10:00,0.0,1.8401,0.0,57.577,45.0,98.0,0.0,5561000000000.0,1.486e-06,Rome_Italy,1.1750377417547662,388.42,11,1,1.1045032306719629,18,57.577
13.863,43.337,38816.0,2024-11-10 18:20:00,0.0,0.3922,0.0,13.835,138.0,125.0,4948.0,3992000000000.0,1.435e-06,Rome_Italy,1.2519329155266978,388.16,11,1,1.1074651064905603,18,13.835
13.911,43.365,38822.0,2024-11-10 18:20:00,0.0,0.6841,0.0,25.953,89.0,118.0,4960.0,3529000000000.0,1.621e-06,Rome_Italy,1.0568705560230356,388.22,11,1,1.1104734840304682,18,25.953
13.84,43.356,38796.0,2024-11-10 18:30:00,0.0,0.0807,0.0,2.318,222.0,141.0,4917.0,3418000000000.0,1.094e-06,Rome_Italy,1.1340585786594952,387.96,11,1,1.0947036092171545,18,2.318
13.959,43.393,38832.0,2024-11-10 18:20:00,0.0,1.0287,0.0,38.43,63.0,109.0,4959.0,3674000000000.0,1.66e-06,Rome_Italy,1.1208967641447405,388.32,11,1,1.101070477255157,18,38.43
13.888,43.383,38806.0,2024-11-10 18:30:00,0.0,0.2037,0.0,6.86,174.0,135.0,4921.0,3509000000000.0,1.318e-06,Rome_Italy,1.064148909095392,388.06,11,1,1.0754901381819948,18,6.86
14.006,43.421,38842.0,2024-11-10 18:20:00,0.0,1.5441,0.0,50.269,52.0,100.0,0.0,5503000000000.0,1.476e-06,Rome_Italy,1.0891588560030185,388.42,11,1,1.1045032306719629,18,50.269
13.936,43.41,38816.0,2024-11-10 18:30:00,0.0,0.4363,0.0,15.106,121.0,128.0,4950.0,4324000000000.0,1.389e-06,Rome_Italy,1.0693752519688178,388.16,11,1,1.1074651064905603,18,15.106
13.866,43.4,38789.0,2024-11-10 18:40:00,0.0,0.0921,0.0,2.272,206.0,150.0,4907.0,4264000000000.0,9.21e-07,Rome_Italy,1.0324685695023144,387.89,11,1,1.0859917849694822,18,2.272
13.983,43.438,38822.0,2024-11-10 18:30:00,0.0,0.7813,0.0,29.832,78.0,120.0,4955.0,3502000000000.0,1.632e-06,Rome_Italy,1.149550303086351,388.22,11,1,1.1104734840304682,18,29.832
13.914,43.427,38796.0,2024-11-10 18:40:00,0.0,0.2076,0.0,6.924,156.0,144.0,4923.0,3396000000000.0,1.298e-06,Rome_Italy,1.1009948246703136,387.96,11,1,1.0947036092171545,18,6.924
14.031,43.466,38832.0,2024-11-10 18:30:00,0.0,1.123,0.0,42.099,57.0,112.0,4950.0,3651000000000.0,1.67e-06,Rome_Italy,1.1560142527753297,388.32,11,1,1.101070477255157,18,42.099
13.962,43.455,38806.0,2024-11-10 18:40:00,0.0,0.3248,0.0,11.467,133.0,138.0,4924.0,3478000000000.0,1.396e-06,Rome_Italy,1.0619863281570958,388.06,11,1,1.0754901381819948,18,11.467
13.894,43.444,38783.0,2024-11-10 18:50:00,0.0,0.0914,0.0,2.465,175.0,159.0,4882.0,3455000000000.0,1.013e-06,Rome_Italy,1.068201510782213,387.83,11,1,1.0868427810366708,18,2.465
14.077,43.495,38839.0,2024-11-10 18:30:00,0.0,1.5627,0.0,51.215,52.0,102.0,0.0,5457000000000.0,1.479e-06,Rome_Italy,1.1350243935317952,388.39,11,1,1.10404966896598,18,51.215
14.01,43.482,38816.0,2024-11-10 18:40:00,0.0,0.5401,0.0,18.596,104.0,130.0,4927.0,4654000000000.0,1.382e-06,Rome_Italy,1.1311399412312202,388.16,11,1,1.1074651064905603,18,18.596
13.942,43.471,38793.0,2024-11-10 18:50:00,0.0,0.1651,0.0,4.789,146.0,153.0,4894.0,4584000000000.0,1.098e-06,Rome_Italy,1.2024251389523566,387.93,11,1,1.1239934976408363,18,4.789
